f, omegaSens, omegaSW
1e-06, 0.00116723, 7.24607e-26
1.0081e-06, 0.00113933, 7.42358e-26
1.01626e-06, 0.0011121, 7.60531e-26
1.02448e-06, 0.00108552, 7.79135e-26
1.03278e-06, 0.00105958, 7.98226e-26
1.04114e-06, 0.00103426, 8.17767e-26
1.04957e-06, 0.00100954, 8.37793e-26
1.05806e-06, 0.000985415, 8.58288e-26
1.06663e-06, 0.000961864, 8.79313e-26
1.07527e-06, 0.000938877, 9.00855e-26
1.08397e-06, 0.000916439, 9.22899e-26
1.09275e-06, 0.000894537, 9.45507e-26
1.10159e-06, 0.000873158, 9.6864e-26
1.11051e-06, 0.000852291, 9.92361e-26
1.1195e-06, 0.000831922, 1.01666e-25
1.12856e-06, 0.00081204, 1.04154e-25
1.1377e-06, 0.000792633, 1.06705e-25
1.14691e-06, 0.00077369, 1.09318e-25
1.1562e-06, 0.0007552, 1.11996e-25
1.16556e-06, 0.000737151, 1.14738e-25
1.17499e-06, 0.000719534, 1.17545e-25
1.1845e-06, 0.000702338, 1.20422e-25
1.19409e-06, 0.000685553, 1.23371e-25
1.20376e-06, 0.000669169, 1.26393e-25
1.21351e-06, 0.000653177, 1.29489e-25
1.22333e-06, 0.000637566, 1.32658e-25
1.23323e-06, 0.000622329, 1.35905e-25
1.24322e-06, 0.000607456, 1.39234e-25
1.25328e-06, 0.000592939, 1.42642e-25
1.26343e-06, 0.000578768, 1.46135e-25
1.27366e-06, 0.000564936, 1.49714e-25
1.28397e-06, 0.000551435, 1.53379e-25
1.29436e-06, 0.000538256, 1.57133e-25
1.30484e-06, 0.000525393, 1.60981e-25
1.31541e-06, 0.000512836, 1.64924e-25
1.32605e-06, 0.00050058, 1.68959e-25
1.33679e-06, 0.000488617, 1.73098e-25
1.34761e-06, 0.00047694, 1.77335e-25
1.35852e-06, 0.000465541, 1.81677e-25
1.36952e-06, 0.000454415, 1.86126e-25
1.38061e-06, 0.000443555, 1.90684e-25
1.39178e-06, 0.000432955, 1.9535e-25
1.40305e-06, 0.000422608, 2.00134e-25
1.41441e-06, 0.000412508, 2.05035e-25
1.42586e-06, 0.000402649, 2.10054e-25
1.4374e-06, 0.000393027, 2.15196e-25
1.44904e-06, 0.000383634, 2.20466e-25
1.46077e-06, 0.000374465, 2.25864e-25
1.4726e-06, 0.000365516, 2.31396e-25
1.48452e-06, 0.000356781, 2.37061e-25
1.49654e-06, 0.000348254, 2.42866e-25
1.50865e-06, 0.000339931, 2.48809e-25
1.52087e-06, 0.000331807, 2.54904e-25
1.53318e-06, 0.000323877, 2.61144e-25
1.54559e-06, 0.000316137, 2.67537e-25
1.5581e-06, 0.000308582, 2.74086e-25
1.57072e-06, 0.000301207, 2.808e-25
1.58343e-06, 0.000294009, 2.87672e-25
1.59625e-06, 0.000286982, 2.94716e-25
1.60918e-06, 0.000280124, 3.01936e-25
1.6222e-06, 0.000273429, 3.09324e-25
1.63534e-06, 0.000266894, 3.16902e-25
1.64857e-06, 0.000260516, 3.24655e-25
1.66192e-06, 0.00025429, 3.32607e-25
1.67538e-06, 0.000248213, 3.40754e-25
1.68894e-06, 0.000242281, 3.49095e-25
1.70261e-06, 0.000236491, 3.5764e-25
1.7164e-06, 0.000230839, 3.664e-25
1.73029e-06, 0.000225322, 3.75368e-25
1.7443e-06, 0.000219937, 3.8456e-25
1.75842e-06, 0.000214681, 3.93974e-25
1.77266e-06, 0.00020955, 4.03623e-25
1.78701e-06, 0.000204542, 4.13505e-25
1.80147e-06, 0.000199654, 4.23624e-25
1.81606e-06, 0.000194883, 4.34001e-25
1.83076e-06, 0.000190225, 4.44625e-25
1.84558e-06, 0.000185679, 4.55511e-25
1.86052e-06, 0.000181242, 4.66662e-25
1.87558e-06, 0.00017691, 4.78086e-25
1.89077e-06, 0.000172682, 4.89797e-25
1.90608e-06, 0.000168555, 5.01791e-25
1.92151e-06, 0.000164527, 5.14076e-25
1.93706e-06, 0.000160595, 5.26658e-25
1.95274e-06, 0.000156757, 5.39551e-25
1.96855e-06, 0.000153011, 5.52763e-25
1.98449e-06, 0.000149354, 5.66299e-25
2.00056e-06, 0.000145785, 5.80168e-25
2.01675e-06, 0.000142301, 5.94368e-25
2.03308e-06, 0.0001389, 6.08923e-25
2.04954e-06, 0.00013558, 6.23833e-25
2.06613e-06, 0.00013234, 6.39104e-25
2.08286e-06, 0.000129177, 6.54755e-25
2.09972e-06, 0.00012609, 6.70784e-25
2.11672e-06, 0.000123077, 6.87209e-25
2.13385e-06, 0.000120135, 7.04028e-25
2.15113e-06, 0.000117264, 7.21271e-25
2.16854e-06, 0.000114462, 7.38925e-25
2.1861e-06, 0.000111727, 7.57022e-25
2.2038e-06, 0.000109056, 7.75559e-25
2.22164e-06, 0.00010645, 7.94546e-25
2.23962e-06, 0.000103906, 8.13994e-25
2.25776e-06, 0.000101423, 8.33933e-25
2.27603e-06, 9.89991e-05, 8.54342e-25
2.29446e-06, 9.66331e-05, 8.75264e-25
2.31303e-06, 9.43237e-05, 8.96688e-25
2.33176e-06, 9.20695e-05, 9.18648e-25
2.35064e-06, 8.98692e-05, 9.41143e-25
2.36967e-06, 8.77215e-05, 9.64186e-25
2.38885e-06, 8.56251e-05, 9.87788e-25
2.40819e-06, 8.35788e-05, 1.01197e-24
2.42769e-06, 8.15814e-05, 1.03676e-24
2.44734e-06, 7.96317e-05, 1.06214e-24
2.46715e-06, 7.77286e-05, 1.08814e-24
2.48713e-06, 7.5871e-05, 1.11479e-24
2.50726e-06, 7.40578e-05, 1.14208e-24
2.52756e-06, 7.2288e-05, 1.17004e-24
2.54802e-06, 7.05604e-05, 1.19868e-24
2.56865e-06, 6.88741e-05, 1.22804e-24
2.58944e-06, 6.72281e-05, 1.2581e-24
2.61041e-06, 6.56215e-05, 1.28891e-24
2.63154e-06, 6.40533e-05, 1.32046e-24
2.65284e-06, 6.25225e-05, 1.35279e-24
2.67432e-06, 6.10283e-05, 1.38591e-24
2.69597e-06, 5.95698e-05, 1.41984e-24
2.7178e-06, 5.81462e-05, 1.45461e-24
2.7398e-06, 5.67566e-05, 1.49022e-24
2.76198e-06, 5.54002e-05, 1.52671e-24
2.78434e-06, 5.40763e-05, 1.56409e-24
2.80688e-06, 5.27839e-05, 1.60238e-24
2.82961e-06, 5.15225e-05, 1.64163e-24
2.85251e-06, 5.02912e-05, 1.68181e-24
2.87561e-06, 4.90893e-05, 1.723e-24
2.89889e-06, 4.79162e-05, 1.76518e-24
2.92235e-06, 4.67711e-05, 1.80838e-24
2.94601e-06, 4.56533e-05, 1.85266e-24
2.96986e-06, 4.45623e-05, 1.89802e-24
2.99391e-06, 4.34973e-05, 1.94451e-24
3.01814e-06, 4.24578e-05, 1.9921e-24
3.04258e-06, 4.14432e-05, 2.04089e-24
3.06721e-06, 4.04528e-05, 2.09085e-24
3.09204e-06, 3.9486e-05, 2.14204e-24
3.11707e-06, 3.85424e-05, 2.19448e-24
3.14231e-06, 3.76213e-05, 2.24822e-24
3.16775e-06, 3.67222e-05, 2.30327e-24
3.19339e-06, 3.58446e-05, 2.35965e-24
3.21924e-06, 3.4988e-05, 2.41742e-24
3.24531e-06, 3.41519e-05, 2.47663e-24
3.27158e-06, 3.33357e-05, 2.53726e-24
3.29806e-06, 3.25391e-05, 2.59936e-24
3.32476e-06, 3.17614e-05, 2.66301e-24
3.35168e-06, 3.10024e-05, 2.72822e-24
3.37881e-06, 3.02615e-05, 2.795e-24
3.40617e-06, 2.95383e-05, 2.86345e-24
3.43374e-06, 2.88324e-05, 2.93354e-24
3.46154e-06, 2.81434e-05, 3.00537e-24
3.48957e-06, 2.74708e-05, 3.07897e-24
3.51782e-06, 2.68143e-05, 3.15436e-24
3.5463e-06, 2.61735e-05, 3.23159e-24
3.575e-06, 2.5548e-05, 3.31068e-24
3.60395e-06, 2.49375e-05, 3.39176e-24
3.63312e-06, 2.43415e-05, 3.47479e-24
3.66254e-06, 2.37598e-05, 3.55988e-24
3.69219e-06, 2.3192e-05, 3.64704e-24
3.72208e-06, 2.26378e-05, 3.73633e-24
3.75221e-06, 2.20968e-05, 3.8278e-24
3.78259e-06, 2.15687e-05, 3.92153e-24
3.81321e-06, 2.10533e-05, 4.01753e-24
3.84408e-06, 2.05502e-05, 4.1159e-24
3.8752e-06, 2.00591e-05, 4.21667e-24
3.90657e-06, 1.95797e-05, 4.3199e-24
3.9382e-06, 1.91118e-05, 4.42568e-24
3.97008e-06, 1.86551e-05, 4.53402e-24
4.00222e-06, 1.82093e-05, 4.64503e-24
4.03462e-06, 1.77741e-05, 4.75875e-24
4.06729e-06, 1.73494e-05, 4.87529e-24
4.10021e-06, 1.69348e-05, 4.99463e-24
4.13341e-06, 1.65301e-05, 5.11694e-24
4.16687e-06, 1.6135e-05, 5.24221e-24
4.2006e-06, 1.57495e-05, 5.37054e-24
4.23461e-06, 1.53731e-05, 5.50204e-24
4.26889e-06, 1.50057e-05, 5.63674e-24
4.30345e-06, 1.46471e-05, 5.77475e-24
4.33829e-06, 1.42971e-05, 5.91614e-24
4.37341e-06, 1.39554e-05, 6.06098e-24
4.40882e-06, 1.36219e-05, 6.20939e-24
4.44451e-06, 1.32964e-05, 6.36141e-24
4.48049e-06, 1.29787e-05, 6.51715e-24
