f, omegaSens, omegaSW
1e-06, 0.00116723, 1.92444e-18
1.0081e-06, 0.00113933, 1.97158e-18
1.01626e-06, 0.0011121, 2.01985e-18
1.02448e-06, 0.00108552, 2.06926e-18
1.03278e-06, 0.00105958, 2.11996e-18
1.04114e-06, 0.00103426, 2.17186e-18
1.04957e-06, 0.00100954, 2.22504e-18
1.05806e-06, 0.000985415, 2.27947e-18
1.06663e-06, 0.000961864, 2.33531e-18
1.07527e-06, 0.000938877, 2.39252e-18
1.08397e-06, 0.000916439, 2.45107e-18
1.09275e-06, 0.000894537, 2.51111e-18
1.10159e-06, 0.000873158, 2.57255e-18
1.11051e-06, 0.000852291, 2.63555e-18
1.1195e-06, 0.000831922, 2.70008e-18
1.12856e-06, 0.00081204, 2.76616e-18
1.1377e-06, 0.000792633, 2.83392e-18
1.14691e-06, 0.00077369, 2.9033e-18
1.1562e-06, 0.0007552, 2.97442e-18
1.16556e-06, 0.000737151, 3.04725e-18
1.17499e-06, 0.000719534, 3.12181e-18
1.1845e-06, 0.000702338, 3.19822e-18
1.19409e-06, 0.000685553, 3.27653e-18
1.20376e-06, 0.000669169, 3.35678e-18
1.21351e-06, 0.000653177, 3.43901e-18
1.22333e-06, 0.000637566, 3.52317e-18
1.23323e-06, 0.000622329, 3.6094e-18
1.24322e-06, 0.000607456, 3.69783e-18
1.25328e-06, 0.000592939, 3.78833e-18
1.26343e-06, 0.000578768, 3.88112e-18
1.27366e-06, 0.000564936, 3.97616e-18
1.28397e-06, 0.000551435, 4.0735e-18
1.29436e-06, 0.000538256, 4.17319e-18
1.30484e-06, 0.000525393, 4.27538e-18
1.31541e-06, 0.000512836, 4.38012e-18
1.32605e-06, 0.00050058, 4.48727e-18
1.33679e-06, 0.000488617, 4.59719e-18
1.34761e-06, 0.00047694, 4.70972e-18
1.35852e-06, 0.000465541, 4.82504e-18
1.36952e-06, 0.000454415, 4.9432e-18
1.38061e-06, 0.000443555, 5.06426e-18
