f, omegaSens, omegaSW
1e-06, 0.00116723, 1.00107e-18
1.0081e-06, 0.00113933, 1.02559e-18
1.01626e-06, 0.0011121, 1.0507e-18
1.02448e-06, 0.00108552, 1.0764e-18
1.03278e-06, 0.00105958, 1.10278e-18
1.04114e-06, 0.00103426, 1.12977e-18
1.04957e-06, 0.00100954, 1.15744e-18
1.05806e-06, 0.000985415, 1.18576e-18
1.06663e-06, 0.000961864, 1.2148e-18
1.07527e-06, 0.000938877, 1.24456e-18
1.08397e-06, 0.000916439, 1.27502e-18
1.09275e-06, 0.000894537, 1.30625e-18
1.10159e-06, 0.000873158, 1.33821e-18
1.11051e-06, 0.000852291, 1.37098e-18
1.1195e-06, 0.000831922, 1.40455e-18
1.12856e-06, 0.00081204, 1.43892e-18
1.1377e-06, 0.000792633, 1.47417e-18
1.14691e-06, 0.00077369, 1.51026e-18
1.1562e-06, 0.0007552, 1.54726e-18
1.16556e-06, 0.000737151, 1.58514e-18
1.17499e-06, 0.000719534, 1.62393e-18
1.1845e-06, 0.000702338, 1.66368e-18
1.19409e-06, 0.000685553, 1.70441e-18
1.20376e-06, 0.000669169, 1.74616e-18
1.21351e-06, 0.000653177, 1.78893e-18
1.22333e-06, 0.000637566, 1.83271e-18
1.23323e-06, 0.000622329, 1.87757e-18
1.24322e-06, 0.000607456, 1.92357e-18
1.25328e-06, 0.000592939, 1.97064e-18
1.26343e-06, 0.000578768, 2.01891e-18
1.27366e-06, 0.000564936, 2.06835e-18
1.28397e-06, 0.000551435, 2.11899e-18
1.29436e-06, 0.000538256, 2.17084e-18
1.30484e-06, 0.000525393, 2.224e-18
1.31541e-06, 0.000512836, 2.27849e-18
1.32605e-06, 0.00050058, 2.33423e-18
1.33679e-06, 0.000488617, 2.3914e-18
1.34761e-06, 0.00047694, 2.44994e-18
1.35852e-06, 0.000465541, 2.50993e-18
1.36952e-06, 0.000454415, 2.57139e-18
1.38061e-06, 0.000443555, 2.63437e-18
1.39178e-06, 0.000432955, 2.69883e-18
1.40305e-06, 0.000422608, 2.76492e-18
1.41441e-06, 0.000412508, 2.83262e-18
1.42586e-06, 0.000402649, 2.90198e-18
1.4374e-06, 0.000393027, 2.97301e-18
1.44904e-06, 0.000383634, 3.04582e-18
1.46077e-06, 0.000374465, 3.12039e-18
1.4726e-06, 0.000365516, 3.19681e-18
1.48452e-06, 0.000356781, 3.27507e-18
1.49654e-06, 0.000348254, 3.35527e-18
1.50865e-06, 0.000339931, 3.43739e-18
1.52087e-06, 0.000331807, 3.52159e-18
1.53318e-06, 0.000323877, 3.6078e-18
1.54559e-06, 0.000316137, 3.69611e-18
1.5581e-06, 0.000308582, 3.78659e-18
1.57072e-06, 0.000301207, 3.87935e-18
1.58343e-06, 0.000294009, 3.97428e-18
1.59625e-06, 0.000286982, 4.0716e-18
1.60918e-06, 0.000280124, 4.17135e-18
1.6222e-06, 0.000273429, 4.27342e-18
1.63534e-06, 0.000266894, 4.37811e-18
1.64857e-06, 0.000260516, 4.48523e-18
1.66192e-06, 0.00025429, 4.59507e-18
1.67538e-06, 0.000248213, 4.70763e-18
1.68894e-06, 0.000242281, 4.82286e-18
1.70261e-06, 0.000236491, 4.94091e-18
1.7164e-06, 0.000230839, 5.06194e-18
1.73029e-06, 0.000225322, 5.18583e-18
1.7443e-06, 0.000219937, 5.31282e-18
1.75842e-06, 0.000214681, 5.44289e-18
1.77266e-06, 0.00020955, 5.57619e-18
1.78701e-06, 0.000204542, 5.71271e-18
1.80147e-06, 0.000199654, 5.85251e-18
1.81606e-06, 0.000194883, 5.99586e-18
1.83076e-06, 0.000190225, 6.14265e-18
1.84558e-06, 0.000185679, 6.29303e-18
1.86052e-06, 0.000181242, 6.44709e-18
1.87558e-06, 0.00017691, 6.60492e-18
1.89077e-06, 0.000172682, 6.7667e-18
1.90608e-06, 0.000168555, 6.93241e-18
1.92151e-06, 0.000164527, 7.10213e-18
1.93706e-06, 0.000160595, 7.27595e-18
1.95274e-06, 0.000156757, 7.45408e-18
1.96855e-06, 0.000153011, 7.6366e-18
1.98449e-06, 0.000149354, 7.82361e-18
2.00056e-06, 0.000145785, 8.01521e-18
2.01675e-06, 0.000142301, 8.21138e-18
2.03308e-06, 0.0001389, 8.41247e-18
2.04954e-06, 0.00013558, 8.61845e-18
2.06613e-06, 0.00013234, 8.82943e-18
2.08286e-06, 0.000129177, 9.04565e-18
2.09972e-06, 0.00012609, 9.2671e-18
2.11672e-06, 0.000123077, 9.49401e-18
2.13385e-06, 0.000120135, 9.72638e-18
2.15113e-06, 0.000117264, 9.96459e-18
2.16854e-06, 0.000114462, 1.02085e-17
2.1861e-06, 0.000111727, 1.04585e-17
2.2038e-06, 0.000109056, 1.07146e-17
2.22164e-06, 0.00010645, 1.09769e-17
2.23962e-06, 0.000103906, 1.12456e-17
2.25776e-06, 0.000101423, 1.1521e-17
2.27603e-06, 9.89991e-05, 1.1803e-17
2.29446e-06, 9.66331e-05, 1.20921e-17
2.31303e-06, 9.43237e-05, 1.2388e-17
2.33176e-06, 9.20695e-05, 1.26914e-17
