f, omegaSens, omegaSW
1e-06, 0.00116723, 1.61131e-18
1.0081e-06, 0.00113933, 1.65078e-18
1.01626e-06, 0.0011121, 1.6912e-18
1.02448e-06, 0.00108552, 1.73257e-18
1.03278e-06, 0.00105958, 1.77502e-18
1.04114e-06, 0.00103426, 1.81847e-18
1.04957e-06, 0.00100954, 1.863e-18
1.05806e-06, 0.000985415, 1.90858e-18
1.06663e-06, 0.000961864, 1.95533e-18
1.07527e-06, 0.000938877, 2.00323e-18
1.08397e-06, 0.000916439, 2.05225e-18
1.09275e-06, 0.000894537, 2.10253e-18
1.10159e-06, 0.000873158, 2.15397e-18
1.11051e-06, 0.000852291, 2.20672e-18
1.1195e-06, 0.000831922, 2.26074e-18
1.12856e-06, 0.00081204, 2.31608e-18
1.1377e-06, 0.000792633, 2.37281e-18
1.14691e-06, 0.00077369, 2.4309e-18
1.1562e-06, 0.0007552, 2.49045e-18
1.16556e-06, 0.000737151, 2.55142e-18
1.17499e-06, 0.000719534, 2.61385e-18
1.1845e-06, 0.000702338, 2.67784e-18
1.19409e-06, 0.000685553, 2.7434e-18
1.20376e-06, 0.000669169, 2.8106e-18
1.21351e-06, 0.000653177, 2.87944e-18
1.22333e-06, 0.000637566, 2.94992e-18
1.23323e-06, 0.000622329, 3.02211e-18
1.24322e-06, 0.000607456, 3.09615e-18
1.25328e-06, 0.000592939, 3.17192e-18
1.26343e-06, 0.000578768, 3.24962e-18
1.27366e-06, 0.000564936, 3.32919e-18
1.28397e-06, 0.000551435, 3.4107e-18
1.29436e-06, 0.000538256, 3.49417e-18
1.30484e-06, 0.000525393, 3.57973e-18
1.31541e-06, 0.000512836, 3.66743e-18
1.32605e-06, 0.00050058, 3.75715e-18
1.33679e-06, 0.000488617, 3.84918e-18
1.34761e-06, 0.00047694, 3.9434e-18
1.35852e-06, 0.000465541, 4.03995e-18
1.36952e-06, 0.000454415, 4.13888e-18
1.38061e-06, 0.000443555, 4.24025e-18
1.39178e-06, 0.000432955, 4.344e-18
1.40305e-06, 0.000422608, 4.45038e-18
1.41441e-06, 0.000412508, 4.55936e-18
1.42586e-06, 0.000402649, 4.67099e-18
1.4374e-06, 0.000393027, 4.78532e-18
1.44904e-06, 0.000383634, 4.90251e-18
1.46077e-06, 0.000374465, 5.02254e-18
1.4726e-06, 0.000365516, 5.14555e-18
1.48452e-06, 0.000356781, 5.27152e-18
1.49654e-06, 0.000348254, 5.40061e-18
1.50865e-06, 0.000339931, 5.53278e-18
1.52087e-06, 0.000331807, 5.66831e-18
1.53318e-06, 0.000323877, 5.80707e-18
1.54559e-06, 0.000316137, 5.94922e-18
1.5581e-06, 0.000308582, 6.09485e-18
1.57072e-06, 0.000301207, 6.24415e-18
1.58343e-06, 0.000294009, 6.39696e-18
1.59625e-06, 0.000286982, 6.5536e-18
1.60918e-06, 0.000280124, 6.71415e-18
1.6222e-06, 0.000273429, 6.87844e-18
1.63534e-06, 0.000266894, 7.04695e-18
1.64857e-06, 0.000260516, 7.21937e-18
1.66192e-06, 0.00025429, 7.39618e-18
1.67538e-06, 0.000248213, 7.57734e-18
