f, omegaSens, omegaSW
1e-06, 0.00116723, 7.18243e-19
1.0081e-06, 0.00113933, 7.35838e-19
1.01626e-06, 0.0011121, 7.53852e-19
1.02448e-06, 0.00108552, 7.72293e-19
1.03278e-06, 0.00105958, 7.91216e-19
1.04114e-06, 0.00103426, 8.10586e-19
1.04957e-06, 0.00100954, 8.30435e-19
1.05806e-06, 0.000985415, 8.50751e-19
1.06663e-06, 0.000961864, 8.71591e-19
1.07527e-06, 0.000938877, 8.92944e-19
1.08397e-06, 0.000916439, 9.14794e-19
1.09275e-06, 0.000894537, 9.37203e-19
1.10159e-06, 0.000873158, 9.60133e-19
1.11051e-06, 0.000852291, 9.83646e-19
1.1195e-06, 0.000831922, 1.00773e-18
1.12856e-06, 0.00081204, 1.03239e-18
1.1377e-06, 0.000792633, 1.05768e-18
1.14691e-06, 0.00077369, 1.08358e-18
1.1562e-06, 0.0007552, 1.11012e-18
1.16556e-06, 0.000737151, 1.1373e-18
1.17499e-06, 0.000719534, 1.16513e-18
1.1845e-06, 0.000702338, 1.19365e-18
1.19409e-06, 0.000685553, 1.22288e-18
1.20376e-06, 0.000669169, 1.25283e-18
1.21351e-06, 0.000653177, 1.28352e-18
1.22333e-06, 0.000637566, 1.31493e-18
1.23323e-06, 0.000622329, 1.34711e-18
1.24322e-06, 0.000607456, 1.38011e-18
1.25328e-06, 0.000592939, 1.41389e-18
1.26343e-06, 0.000578768, 1.44852e-18
1.27366e-06, 0.000564936, 1.48399e-18
1.28397e-06, 0.000551435, 1.52032e-18
1.29436e-06, 0.000538256, 1.55753e-18
1.30484e-06, 0.000525393, 1.59567e-18
1.31541e-06, 0.000512836, 1.63476e-18
1.32605e-06, 0.00050058, 1.67475e-18
1.33679e-06, 0.000488617, 1.71577e-18
1.34761e-06, 0.00047694, 1.75777e-18
1.35852e-06, 0.000465541, 1.80081e-18
1.36952e-06, 0.000454415, 1.84491e-18
1.38061e-06, 0.000443555, 1.89009e-18
1.39178e-06, 0.000432955, 1.93634e-18
1.40305e-06, 0.000422608, 1.98376e-18
1.41441e-06, 0.000412508, 2.03234e-18
1.42586e-06, 0.000402649, 2.0821e-18
1.4374e-06, 0.000393027, 2.13306e-18
1.44904e-06, 0.000383634, 2.1853e-18
1.46077e-06, 0.000374465, 2.2388e-18
1.4726e-06, 0.000365516, 2.29364e-18
1.48452e-06, 0.000356781, 2.34978e-18
1.49654e-06, 0.000348254, 2.40733e-18
1.50865e-06, 0.000339931, 2.46624e-18
1.52087e-06, 0.000331807, 2.52666e-18
1.53318e-06, 0.000323877, 2.58851e-18
1.54559e-06, 0.000316137, 2.65187e-18
1.5581e-06, 0.000308582, 2.71679e-18
1.57072e-06, 0.000301207, 2.78334e-18
1.58343e-06, 0.000294009, 2.85145e-18
1.59625e-06, 0.000286982, 2.92127e-18
1.60918e-06, 0.000280124, 2.99284e-18
1.6222e-06, 0.000273429, 3.06607e-18
1.63534e-06, 0.000266894, 3.14118e-18
1.64857e-06, 0.000260516, 3.21804e-18
1.66192e-06, 0.00025429, 3.29685e-18
1.67538e-06, 0.000248213, 3.37761e-18
1.68894e-06, 0.000242281, 3.46028e-18
1.70261e-06, 0.000236491, 3.54499e-18
1.7164e-06, 0.000230839, 3.63182e-18
1.73029e-06, 0.000225322, 3.72071e-18
1.7443e-06, 0.000219937, 3.81182e-18
1.75842e-06, 0.000214681, 3.90514e-18
1.77266e-06, 0.00020955, 4.00078e-18
1.78701e-06, 0.000204542, 4.09873e-18
1.80147e-06, 0.000199654, 4.19904e-18
1.81606e-06, 0.000194883, 4.30189e-18
1.83076e-06, 0.000190225, 4.4072e-18
1.84558e-06, 0.000185679, 4.51509e-18
1.86052e-06, 0.000181242, 4.62563e-18
1.87558e-06, 0.00017691, 4.73887e-18
1.89077e-06, 0.000172682, 4.85494e-18
1.90608e-06, 0.000168555, 4.97383e-18
1.92151e-06, 0.000164527, 5.0956e-18
1.93706e-06, 0.000160595, 5.22032e-18
1.95274e-06, 0.000156757, 5.34812e-18
1.96855e-06, 0.000153011, 5.47907e-18
1.98449e-06, 0.000149354, 5.61325e-18
2.00056e-06, 0.000145785, 5.75072e-18
2.01675e-06, 0.000142301, 5.89147e-18
2.03308e-06, 0.0001389, 6.03574e-18
2.04954e-06, 0.00013558, 6.18353e-18
2.06613e-06, 0.00013234, 6.3349e-18
2.08286e-06, 0.000129177, 6.49004e-18
2.09972e-06, 0.00012609, 6.64892e-18
2.11672e-06, 0.000123077, 6.81172e-18
2.13385e-06, 0.000120135, 6.97844e-18
2.15113e-06, 0.000117264, 7.14935e-18
2.16854e-06, 0.000114462, 7.32434e-18
2.1861e-06, 0.000111727, 7.50372e-18
2.2038e-06, 0.000109056, 7.68746e-18
2.22164e-06, 0.00010645, 7.87566e-18
2.23962e-06, 0.000103906, 8.06843e-18
2.25776e-06, 0.000101423, 8.26607e-18
2.27603e-06, 9.89991e-05, 8.46837e-18
2.29446e-06, 9.66331e-05, 8.67575e-18
2.31303e-06, 9.43237e-05, 8.88811e-18
2.33176e-06, 9.20695e-05, 9.10577e-18
2.35064e-06, 8.98692e-05, 9.32875e-18
2.36967e-06, 8.77215e-05, 9.55716e-18
2.38885e-06, 8.56251e-05, 9.7911e-18
2.40819e-06, 8.35788e-05, 1.00308e-17
2.42769e-06, 8.15814e-05, 1.02765e-17
2.44734e-06, 7.96317e-05, 1.0528e-17
2.46715e-06, 7.77286e-05, 1.07858e-17
2.48713e-06, 7.5871e-05, 1.10499e-17
2.50726e-06, 7.40578e-05, 1.13204e-17
2.52756e-06, 7.2288e-05, 1.15976e-17
2.54802e-06, 7.05604e-05, 1.18815e-17
2.56865e-06, 6.88741e-05, 1.21725e-17
2.58944e-06, 6.72281e-05, 1.24704e-17
2.61041e-06, 6.56215e-05, 1.27758e-17
2.63154e-06, 6.40533e-05, 1.30886e-17
2.65284e-06, 6.25225e-05, 1.3409e-17
2.67432e-06, 6.10283e-05, 1.37374e-17
2.69597e-06, 5.95698e-05, 1.40737e-17
2.7178e-06, 5.81462e-05, 1.44183e-17
2.7398e-06, 5.67566e-05, 1.47713e-17
2.76198e-06, 5.54002e-05, 1.5133e-17
2.78434e-06, 5.40763e-05, 1.55035e-17
2.80688e-06, 5.27839e-05, 1.5883e-17
2.82961e-06, 5.15225e-05, 1.6272e-17
2.85251e-06, 5.02912e-05, 1.66703e-17
2.87561e-06, 4.90893e-05, 1.70786e-17
2.89889e-06, 4.79162e-05, 1.74967e-17
2.92235e-06, 4.67711e-05, 1.79249e-17
2.94601e-06, 4.56533e-05, 1.83638e-17
2.96986e-06, 4.45623e-05, 1.88135e-17
2.99391e-06, 4.34973e-05, 1.92742e-17
3.01814e-06, 4.24578e-05, 1.9746e-17
3.04258e-06, 4.14432e-05, 2.02295e-17
3.06721e-06, 4.04528e-05, 2.07248e-17
3.09204e-06, 3.9486e-05, 2.12322e-17
3.11707e-06, 3.85424e-05, 2.1752e-17
3.14231e-06, 3.76213e-05, 2.22847e-17
3.16775e-06, 3.67222e-05, 2.28303e-17
3.19339e-06, 3.58446e-05, 2.33892e-17
3.21924e-06, 3.4988e-05, 2.39617e-17
3.24531e-06, 3.41519e-05, 2.45486e-17
3.27158e-06, 3.33357e-05, 2.51496e-17
3.29806e-06, 3.25391e-05, 2.57652e-17
3.32476e-06, 3.17614e-05, 2.6396e-17
3.35168e-06, 3.10024e-05, 2.70424e-17
3.37881e-06, 3.02615e-05, 2.77044e-17
