f, omegaSens, omegaSW
1e-06, 0.00116723, 1.30151e-18
1.0081e-06, 0.00113933, 1.33339e-18
1.01626e-06, 0.0011121, 1.36603e-18
1.02448e-06, 0.00108552, 1.39945e-18
1.03278e-06, 0.00105958, 1.43374e-18
1.04114e-06, 0.00103426, 1.46884e-18
1.04957e-06, 0.00100954, 1.50481e-18
1.05806e-06, 0.000985415, 1.54162e-18
1.06663e-06, 0.000961864, 1.57939e-18
1.07527e-06, 0.000938877, 1.61808e-18
1.08397e-06, 0.000916439, 1.65767e-18
1.09275e-06, 0.000894537, 1.69828e-18
1.10159e-06, 0.000873158, 1.73983e-18
1.11051e-06, 0.000852291, 1.78244e-18
1.1195e-06, 0.000831922, 1.82608e-18
1.12856e-06, 0.00081204, 1.87077e-18
1.1377e-06, 0.000792633, 1.91659e-18
1.14691e-06, 0.00077369, 1.96352e-18
1.1562e-06, 0.0007552, 2.01162e-18
1.16556e-06, 0.000737151, 2.06087e-18
1.17499e-06, 0.000719534, 2.1113e-18
1.1845e-06, 0.000702338, 2.16298e-18
1.19409e-06, 0.000685553, 2.21594e-18
1.20376e-06, 0.000669169, 2.27021e-18
1.21351e-06, 0.000653177, 2.32582e-18
1.22333e-06, 0.000637566, 2.38274e-18
1.23323e-06, 0.000622329, 2.44106e-18
1.24322e-06, 0.000607456, 2.50086e-18
1.25328e-06, 0.000592939, 2.56207e-18
1.26343e-06, 0.000578768, 2.62482e-18
1.27366e-06, 0.000564936, 2.6891e-18
1.28397e-06, 0.000551435, 2.75493e-18
1.29436e-06, 0.000538256, 2.82235e-18
1.30484e-06, 0.000525393, 2.89146e-18
1.31541e-06, 0.000512836, 2.9623e-18
1.32605e-06, 0.00050058, 3.03477e-18
1.33679e-06, 0.000488617, 3.10911e-18
1.34761e-06, 0.00047694, 3.18521e-18
1.35852e-06, 0.000465541, 3.2632e-18
1.36952e-06, 0.000454415, 3.34311e-18
1.38061e-06, 0.000443555, 3.42499e-18
1.39178e-06, 0.000432955, 3.50879e-18
1.40305e-06, 0.000422608, 3.59472e-18
1.41441e-06, 0.000412508, 3.68274e-18
1.42586e-06, 0.000402649, 3.77291e-18
1.4374e-06, 0.000393027, 3.86526e-18
1.44904e-06, 0.000383634, 3.95992e-18
1.46077e-06, 0.000374465, 4.05687e-18
1.4726e-06, 0.000365516, 4.15623e-18
1.48452e-06, 0.000356781, 4.25798e-18
1.49654e-06, 0.000348254, 4.36225e-18
1.50865e-06, 0.000339931, 4.469e-18
1.52087e-06, 0.000331807, 4.57848e-18
1.53318e-06, 0.000323877, 4.69056e-18
1.54559e-06, 0.000316137, 4.80538e-18
1.5581e-06, 0.000308582, 4.92301e-18
1.57072e-06, 0.000301207, 5.04361e-18
1.58343e-06, 0.000294009, 5.16704e-18
1.59625e-06, 0.000286982, 5.29356e-18
1.60918e-06, 0.000280124, 5.42324e-18
1.6222e-06, 0.000273429, 5.55594e-18
1.63534e-06, 0.000266894, 5.69205e-18
1.64857e-06, 0.000260516, 5.83132e-18
1.66192e-06, 0.00025429, 5.97413e-18
1.67538e-06, 0.000248213, 6.12047e-18
1.68894e-06, 0.000242281, 6.27028e-18
1.70261e-06, 0.000236491, 6.42377e-18
1.7164e-06, 0.000230839, 6.58112e-18
1.73029e-06, 0.000225322, 6.74219e-18
1.7443e-06, 0.000219937, 6.90729e-18
1.75842e-06, 0.000214681, 7.07639e-18
1.77266e-06, 0.00020955, 7.2497e-18
1.78701e-06, 0.000204542, 7.4272e-18
1.80147e-06, 0.000199654, 7.60895e-18
1.81606e-06, 0.000194883, 7.79533e-18
1.83076e-06, 0.000190225, 7.98616e-18
1.84558e-06, 0.000185679, 8.18167e-18
1.86052e-06, 0.000181242, 8.38198e-18
1.87558e-06, 0.00017691, 8.58717e-18
1.89077e-06, 0.000172682, 8.7975e-18
1.90608e-06, 0.000168555, 9.01294e-18
1.92151e-06, 0.000164527, 9.2336e-18
1.93706e-06, 0.000160595, 9.45959e-18
1.95274e-06, 0.000156757, 9.69117e-18
1.96855e-06, 0.000153011, 9.92847e-18
1.98449e-06, 0.000149354, 1.01716e-17
2.00056e-06, 0.000145785, 1.04207e-17
2.01675e-06, 0.000142301, 1.06758e-17
2.03308e-06, 0.0001389, 1.09372e-17
2.04954e-06, 0.00013558, 1.1205e-17
2.06613e-06, 0.00013234, 1.14793e-17
2.08286e-06, 0.000129177, 1.17604e-17
2.09972e-06, 0.00012609, 1.20483e-17
2.11672e-06, 0.000123077, 1.23433e-17
2.13385e-06, 0.000120135, 1.26454e-17
2.15113e-06, 0.000117264, 1.29551e-17
2.16854e-06, 0.000114462, 1.32722e-17
2.1861e-06, 0.000111727, 1.35973e-17
2.2038e-06, 0.000109056, 1.39302e-17
2.22164e-06, 0.00010645, 1.42713e-17
2.23962e-06, 0.000103906, 1.46206e-17
2.25776e-06, 0.000101423, 1.49787e-17
2.27603e-06, 9.89991e-05, 1.53453e-17
2.29446e-06, 9.66331e-05, 1.57211e-17
2.31303e-06, 9.43237e-05, 1.61059e-17
2.33176e-06, 9.20695e-05, 1.65003e-17
2.35064e-06, 8.98692e-05, 1.69044e-17
2.36967e-06, 8.77215e-05, 1.73183e-17
2.38885e-06, 8.56251e-05, 1.77422e-17
2.40819e-06, 8.35788e-05, 1.81766e-17
2.42769e-06, 8.15814e-05, 1.86217e-17
2.44734e-06, 7.96317e-05, 1.90776e-17
2.46715e-06, 7.77286e-05, 1.95446e-17
2.48713e-06, 7.5871e-05, 2.00233e-17
2.50726e-06, 7.40578e-05, 2.05134e-17
2.52756e-06, 7.2288e-05, 2.10157e-17
2.54802e-06, 7.05604e-05, 2.15302e-17
2.56865e-06, 6.88741e-05, 2.20574e-17
2.58944e-06, 6.72281e-05, 2.25973e-17
2.61041e-06, 6.56215e-05, 2.31507e-17
2.63154e-06, 6.40533e-05, 2.37175e-17
2.65284e-06, 6.25225e-05, 2.42981e-17
2.67432e-06, 6.10283e-05, 2.48931e-17
2.69597e-06, 5.95698e-05, 2.55025e-17
2.7178e-06, 5.81462e-05, 2.61271e-17
2.7398e-06, 5.67566e-05, 2.67667e-17
2.76198e-06, 5.54002e-05, 2.7422e-17
2.78434e-06, 5.40763e-05, 2.80934e-17
2.80688e-06, 5.27839e-05, 2.87812e-17
2.82961e-06, 5.15225e-05, 2.94861e-17
2.85251e-06, 5.02912e-05, 3.02078e-17
2.87561e-06, 4.90893e-05, 3.09476e-17
2.89889e-06, 4.79162e-05, 3.17053e-17
2.92235e-06, 4.67711e-05, 3.24813e-17
2.94601e-06, 4.56533e-05, 3.32766e-17
2.96986e-06, 4.45623e-05, 3.40913e-17
2.99391e-06, 4.34973e-05, 3.49262e-17
3.01814e-06, 4.24578e-05, 3.57811e-17
3.04258e-06, 4.14432e-05, 3.66574e-17
3.06721e-06, 4.04528e-05, 3.75548e-17
3.09204e-06, 3.9486e-05, 3.84743e-17
3.11707e-06, 3.85424e-05, 3.94162e-17
3.14231e-06, 3.76213e-05, 4.03814e-17
3.16775e-06, 3.67222e-05, 4.13701e-17
3.19339e-06, 3.58446e-05, 4.23828e-17
3.21924e-06, 3.4988e-05, 4.34204e-17
3.24531e-06, 3.41519e-05, 4.44838e-17
3.27158e-06, 3.33357e-05, 4.55728e-17
3.29806e-06, 3.25391e-05, 4.66884e-17
3.32476e-06, 3.17614e-05, 4.78315e-17
3.35168e-06, 3.10024e-05, 4.90027e-17
3.37881e-06, 3.02615e-05, 5.02023e-17
